name,company,city,address,latitude,longitude
Assurance MAMDA MCMA MAEM - Fes Allal Ben Abdellah,MAMDA,Tangier,"Avenue Allal Benabdellah entre Assouan et Clinique Rais, en face du café miroir, Fès 30050, Morocco",34.0339998,-5.0056685
Mamda Mcma Houciema,MAMDA,Tangier,"15 bd abd el karim el khatabi, Al Hoceïma 32000, Morocco",35.2411736,-3.9314273
Mamda Mcma Ain Taoujdat,MAMDA,Tangier,"immeuble n3 rdc, lotissement al omrane assalam, Ain Taoujdate 51100, Morocco",33.943039,-5.207445
Mamda Mcma Meknes 2,MAMDA,Tangier,"rdc lot rizana lot, n1 route d'agouray, Meknès 50000, Morocco",33.861789,-5.577012
ASSURANCE MAMDA,MAMDA,Tangier,"9Q9Q+9JR, Karia Be Mohammed, Morocco",34.3684986,-5.2109906
Assurance Mamda Mcma Maem Fes -Narjis,MAMDA,Tangier,"30 av el ouafae, Rte de Sefrou, Fès 30000, Morocco",34.0104111,-4.9778886
Assurances MAMDA,MAMDA,Tangier,"Tour bâtiment urbain, زنقة العربية السعودية، Fès 30050, Morocco",34.0423817,-5.0006592
MAMDA : Mutuelle Agricole Marocaine D'Assurances,MAMDA,Tangier,"386 Av. Taouima, Nador 62000, Morocco",35.1609471,-2.9310777
Matu Assurance,MATU,Tangier,"73, RTE DE TETOUAN ""L"" LOTISSEMENT ASSALAM 53, Tanger, Morocco",35.7802447,-5.812703
MATU TANGER 2,MATU,Tangier,"Bd Aicha Al Moussafir App N°14 1ére Etage, Tanger 60000, Morocco",35.7523935,-5.8094897
Matu Assurance,MATU,Tangier,"Touijer 1, N° 53 Av. Arabie Saoudite, Tanger, Morocco",35.7438078,-5.8304127
MATU TANGER 3,MATU,Tangier,"Jardin Place 20 Aout, Tanger 90060, Morocco",35.7702318,-5.8217864
Matu Assurance,MATU,Tangier,"LOTISSEMENT BOUZINA N° 162, Av. Imam Mouslim, Tanger, Morocco",35.7858965,-5.8332655
Assurance Matu ahlan,MATU,Tangier,"Bd Royaume d'Arabie Saoudite, Tanger 90000, Morocco",35.7439639,-5.8310443
assurance Matu,MATU,Tangier,"plaza de tores، Tanger 90060, Morocco",35.7585021,-5.8017929
Matu Assurance,MATU,Tangier,"1er étage, 85 Av. Hassan II, Asilah, Morocco",35.465028,-6.038
MATU Assurance,MATU,Tangier,"3, Tetouan 93000, Morocco",35.5883553,-5.3458096
Matu Assurance,MATU,Tangier,"Av. Hassan II, Tétouan, Morocco",35.567998,-5.374338
Matu Assurance,MATU,Tangier,"IMM CAFE MARRAKECH, RUE MED V, Fnideq, Morocco",35.845111,-5.354444
MATU Assurance,MATU,Tangier,"Avenue omar ben abdelaziz résidence abraj dubai bloc c RDC locale N° 3, Larache, Morocco",35.188306,-6.147972
Matu Assurance,MATU,Tangier,"RDC RUE 20 AOUT, N° 18, ROUTE DE RABAT, Ksar El-Kébir, Morocco",35.0006881,-5.9048136
"RMA, Tanger Assurance Conseil",RMA,Tangier,"16, Place des Nations, Rue Antaki, Tanger 90000, Morocco",35.7769805,-5.8042899
RMA MBM Assurances,RMA,Tangier,"Avenue Anfa 140 Résidence val fleuri entre sol، n9، Tanger 90000, Morocco",35.7708514,-5.8299017
RMA ASSURANCE B.G.D TANGER,RMA,Tangier,"200 Av. Prince Héritier, Tanger 90060, Morocco",35.7704566,-5.8061575
RMA Assurance Razzouki,RMA,Tangier,"Route de Tétouan Plaza Torro، N 6، Tanger 90060, Morocco",35.7627763,-5.7963941
RMA DAR DMANA,RMA,Tangier,"Avenue AL ARABIA SAOUDIA Immeuble RIAD ZALGA 3 A Entresol, N° 33, Tanger 90000, Morocco",35.7446806,-5.8327527
RMA wataniya BRANES,RMA,Tangier,"Q569+525, Av. Ibn Ardoune, Tanger 90060, Morocco",35.7603836,-5.8324059
rma watanya assurance,RMA,Tangier,"P5V8+VVJ, Av. Arabie Saoudite, Tanger, Morocco",35.7446687,-5.8330586
ALTO assurances,RMA,Tangier,"Av Hassani, Résidence Brahim Al Khalil, Immeuble D2, RDC N°5، Tanger 90040, Morocco",35.7459975,-5.8499319
MAJBOUR Assurances SARL,RMA,Tangier,"Q53Q+PV5, Tangier 90060, Morocco",35.7542519,-5.8102807
RMA Watanya,RMA,Tangier,"47 Av. Mohamed V, Tétouan, Morocco",35.5701072,-5.3736229
RMA Assurance,RMA,Tangier,"163 Av. Abdelkhalek Torres, Tétouan 93000, Morocco",35.5743604,-5.3479386
RMA ASSURANCE AUTO HALL,RMA,Tangier,"Tetouan, Morocco",35.580587,-5.3312754
Saham assurance,Saham,Tangier,"Boulevard , Arabie Saoudite, Lot Al Oyoun, Rés Azizia n°76/78/80, Appt n°7, Tanger 90000, Morocco",35.7451011,-5.834678
Assurance AFAILAL (سهام للتامين) Sanlam ASSURANCE TANGER SAHAM TANGER تأمينات افيلال,Sanlam,Tangier,"48 avenue Moulay Ismail résidence El ari 1 RDC NUMÉRO 1 Avenue Moulay Ismail Residence El ASRI N°1 RDC، Tanger 90000, Morocco",35.767396,-5.8077217
SAHAM assurance,Saham,Tangier,"108 Av. Ibn Ardoune, Tanger 90000, Morocco",35.7634045,-5.8304581
Assurance sanlam (saham),Sanlam,Tangier,"3 Av. Sidi Amar, Tanger 90000, Morocco",35.7802795,-5.8250823
Saham Assurance,Saham,Tangier,"étage 01 apprt 06, 26 Rue Mahatma Gandhi, Tanger 90000, Morocco",35.7773171,-5.8212567
Saham Insurance,Saham,Tangier,"Q568+5PM, Av. Ben Abi Zaraa, Tanger 90060, Morocco",35.7604525,-5.8331951
Sangam Insurance,Saham,Tangier,"8, place de france - BP 2089, Tanger 90000, Morocco",35.7809989,-5.8129412
Sanlam Assurance,Sanlam,Tangier,"Souani, N°06, Av. Anfa, Tanger 90060, Morocco",35.7702415,-5.8224928
Sanlam Assurance,Sanlam,Tangier,"9 Rue Martyr Abdelhadi Taib, Tanger 90060, Morocco",35.7573514,-5.8220129
Sanlam - Agence Tanger Al Irfane,Sanlam,Tangier,"Immeuble 345 route de rabat, Tanger 90000, Morocco",35.7323462,-5.8823083
Sanlam - La Maison De L'Assure,Sanlam,Tangier,"N° 108 rdc Av. Ibn Ardoune, Tanger 90000, Morocco",35.7637759,-5.8302272
Sanlam - Agence Tanger Moulay Rachid,Sanlam,Tangier,"Avenue Moulay Rachid - Résidence Aida Village - Immeuble 1 magasin, N1, Tanger 90000, Morocco",35.7602784,-5.8422405
Sanlam - Assurances El Kasri,Sanlam,Tangier,"Av. Al Qods, Tanger 90000, Morocco",35.751267,-5.7994616
Sanlam - Agence Tanger Menara,Sanlam,Tangier,"Tajziat ousra el manara, n°22, Tanger 90000, Morocco",35.7525201,-5.8486375
Agence Cnia Saada,Saham,Tangier,"Q5CC+82X, Av. Anfa, Tanger 90060, Morocco",35.7708594,-5.8298939
Sanlam - Cm Assurance Conseil,Sanlam,Tangier,"123 Av. Al Qods, Tanger 90000, Morocco",35.7431905,-5.799322
Sanlam check auto,Sanlam,Tangier,"Q58P+J7F 2, Tanger 90060, Morocco",35.7665639,-5.8143418
Sanlam - Assurances Mourabet,Sanlam,Tangier,"1er étage n°29, 54 Bd Pasteur, Tanger 90000, Morocco",35.7797439,-5.8094908
Saham Assurance AMRAOUI,Saham,Tangier,"Av. Khaled Ibn Oualid, Tétouan, Morocco",35.5722812,-5.3830186
SAHAM Assurance,Saham,Tangier,"Bd, Arabie Saoudite, lot, Al Oyoun, Rés. Azizia n° 76/78/80، appt N°3، Tanger 90060, Morocco",35.7595061,-5.8340281
Wafa Assurance Gzenaya,Wafa assurance,Tangier,"P34Q+QHX, Gueznaia, Morocco",35.706997,-5.9110006
Wafa Assurance,Wafa assurance,Tangier,"Q5GV+JGJ, Tangier, Morocco",35.7765969,-5.8062275
Wafa Assurance Boukhalef,Wafa assurance,Tangier,"320 N°32, Av. Moulay Rachid, Tanger, Morocco",35.7325631,-5.8818605
Wafa Assurance,Wafa assurance,Tangier,"P5PV+RQH, Tangier 90060, Morocco",35.7370682,-5.8055231
Wafa Assurance Dradeb,Wafa assurance,Tangier,"Avenue Imam Muslim 107, Tanger 90000, Morocco",35.7854673,-5.8306183
Assurances Chourouk Chams Atlantasanadتأمينات أطلنطا سند درادب,Wafa assurance,Tangier,"99 Av. Imam Mouslim, Tanger, Morocco",35.7854027,-5.8292893
Assurances El Hamadi,Wafa assurance,Tangier,"P5W6+V5P, Boulevard Royaume d'Arabie Saoudite, Tanger 90044, Morocco",35.7472197,-5.8395515
Wafa Assurance,Wafa assurance,Tangier,"HJCG+7H2, Av. Prince Héritier, Tétouan, Morocco",35.5706291,-5.3735968
SAAD ASSUR,Wafa assurance,Tangier,"173 Avenue Al Qods, Lotissement Al Majd، سعد للتأمين، Route Aouama، Tanger 90000, Morocco",35.7396996,-5.8002107
Wafa Assurance,Wafa assurance,Tangier,"HJ82+5M2, Av. Al Hassan Ben Al Mehdi, Tétouan, Morocco",35.5653851,-5.3983447
Wafa Assurance,Wafa assurance,Tangier,"25 Av. Moulay Rachid, M'diq 93200, Morocco",35.6825984,-5.3220113
Wafa Assurance,Wafa assurance,Tangier,"5RWX+8CG, Larache, Morocco",35.1958242,-6.1514308
Wafa assurance,Wafa assurance,Tangier,"HMG4+R9P, Av. Khartoum, Tétouan, Morocco",35.577091,-5.3440513
Allianz,ALLIANZ,Rabat,"119 Avenue La Résistance. Magasin n°4. Quartier L'océan، Rabat, Morocco",34.0173824,-6.8530317
Allianz,ALLIANZ,Rabat,"La Belle Vue 2, Av. Hassan II, Sala Al Jadida, Morocco",33.9978486,-6.7385652
Allianz Assurances,ALLIANZ,Rabat,"21 Av. Tadla, Rabat 10000, Morocco",33.994461,-6.8251296
Globe Assurances,ALLIANZ,Rabat,"Bd Omar Ibn Al Khattab, Témara, Morocco",33.9257872,-6.8889126
Sanlam - Assurances Al Mihania,Sanlam,Rabat,"n°1071, Av. Bouregreg, Sala Al Jadida 11000, Morocco",33.9945107,-6.7305208
Sanlam Assurance Rabat Akkari,Sanlam,Rabat,"4 Av. Sidi Mohamed Ben Abdellah, Rabat 10050, Morocco",34.0112509,-6.8589694
Sanlam - Assurances El Kheir,Sanlam,Rabat,"Avenue Hassan El Ouazzani, hay salam, secteur 3 n° 851, Salé 11000, Morocco",34.0402062,-6.7874031
Allianz Assurances,ALLIANZ,Casablanca,"57 Lotissement Boutayna, Bouznika 13100, Morocco",33.7764046,-7.160329
Sanlam - Right Brain Insurance,Sanlam,Rabat,"n°1, Immeuble 23 Avenue du Congo, Rabat 10000, Morocco",34.0191913,-6.8449908
Saham Assurance,Saham,Rabat,"Rue Al Kaki, Immeuble 20 Appt.2, Rabat 10000, Morocco",34.013167,-6.8377319
Matu assurance Rabat Salé,MATU,Rabat,"Bâtiment diyar3 A côté de café Bella Vista, Salé, Morocco",34.0405914,-6.8166859
Sanlam - Assurances Raissi,Sanlam,Rabat,"Av. 6 Novembre, Salé 11000, Morocco",34.0518023,-6.8047364
AtlantaSanad Assurance,AtlantaSanad,Rabat,"N° 36 etg 1 Avenue Haouz TAKDOUM, Rabat, Morocco",33.9866618,-6.8201907
أليانز المغرب، الدارالبيضاء.,ALLIANZ,Casablanca,"166 Bd Mohamed Zerktouni, Casablanca 20060, Morocco",33.5864346,-7.6303165
Mamda,MAMDA,Rabat,"Rabat, Morocco",33.9978269,-6.8273477
Wafa Assurance,Wafa assurance,Rabat,"Rabat, Morocco",33.9533811,-6.8829942
Sanlam - Assurances R'Bati,Sanlam,Rabat,"4 Rue Benzart, Rabat 10000, Morocco",34.0164076,-6.8330076
ASSURANCE ALLIANZ,ALLIANZ,Casablanca,"LOTISSEMENT MASSIRA FB 29, Mohammédia, Morocco",33.6967775,-7.3673962
ALLIANZ MOHAMMEDIA AL RACHID ASSURANCE,ALLIANZ,Casablanca,"Boulevard Mohammed VI, Mohammedia, Morocco",33.6967772,-7.3675246
Axa rabat Anya assurance,AXA,Rabat,"N°1052 Amal 5، N°2، C.Y.M، Magasin، Rabat 10140, Morocco",33.974061,-6.8899051
Allianz Mohammedia Pro Assurances,ALLIANZ,Casablanca,"HAY EL FALAH BLOC 16 N°11, Mohammédia 28830, Morocco",33.6829415,-7.3814122
Al amane Assurance,AtlantaSanad,Rabat,"Salé, Morocco",34.0588285,-6.7860197
Axa Assurance,AXA,Rabat,"Salé, Morocco",34.0621094,-6.7720484
AtlantaSanad Assurance,AtlantaSanad,Rabat,"Avenue hassan 2 IMM CIH N 3, CENTRE, Témara 12000, Morocco",33.9240608,-6.9188425
AtlantaSanad Security Assurances,AtlantaSanad,Rabat,"HAY EL MENZAH, N°1205 Av. Al Massira, Rabat 10052, Morocco",33.9708273,-6.8943698
"AtlantaSanad, Management et Conseil en Assurance",AtlantaSanad,Rabat,"54, Angle Avenue de la Résistance et Rue de Paris - Magasin N° 4 - Océan، Rabat, Morocco",34.0214726,-6.8473597
ATLANTA ASSURANCES,AtlantaSanad,Rabat,"6 Av. du Caire, Témara, Morocco",33.9130929,-6.9202501
Assurances Al GHAYTH (Atlantasanad) / تأمينات الغيث (أطلنطاسند),AtlantaSanad,Rabat,"N° 28, Lot. Wifaq Oued Eddahab، Avenue Abdelkrim El Khattabi، Temara 12010, Morocco",33.9120302,-6.9151642
AtlantaSanad Assurance,AtlantaSanad,Rabat,"7, Boulevard de Palestine, Bd Al Houria, Mohammédia, Morocco",33.6902535,-7.3817557
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"H9MP+8F5, Bd de la Résistance, Casablanca 20250, Morocco",33.5832509,-7.613767
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"Alaman 1 Addoha, Av. Mohamed Balafrej, Casablanca 20250, Morocco",33.5842544,-7.5249775
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"251 Bd Commandant Driss Al Harti, Casablanca, Morocco",33.5451716,-7.5777372
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"Casablanca, Morocco",33.5350685,-7.5787899
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"181 Bd d'Anfa, Casablanca 20100, Morocco",33.5899972,-7.6374371
Assurance Loughzal.ATLANTA,AtlantaSanad,Casablanca,"132 Ennasser Yamna 20250, Av. Mohamed Balafrej, Casablanca 20250, Morocco",33.5860785,-7.525299
Bureau Direct Haj Fateh - AtlantaSanad,AtlantaSanad,Casablanca,"Lotissement Habiba, N°86 Bd Haj Fateh, Casablanca 20260, Morocco",33.5402646,-7.6764689
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"1 Rue 3 Lotissement Avenir, entre Bd Nice et en face des Résidences Alyoussr, Av. Ahmed Charci, Casablanca 20250, Morocco",33.5970713,-7.6519535
AtlantaSanad Assurance Riad Sofia,AtlantaSanad,Casablanca,"groupe n4 ENTREE N5 RIAD SOFIA, Casablanca, Morocco",33.5184668,-7.6774465
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"Rue 21 N8 Hay My Abdelah, Casablanca, Morocco",33.5481279,-7.6016398
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"G8QX+RW5, Casablanca, Morocco",33.5395234,-7.6501363
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"HC7R+287, Av. Mohamed Bouziane, Casablanca 20670, Morocco",33.5625418,-7.5592063
Compagnie d'Assurances SANAD,AtlantaSanad,Casablanca,"181 Bd d'Anfa, Casablanca 20250, Morocco",33.5902496,-7.6375688
AtlantaSanad assurances OUM EL KHEIR,AtlantaSanad,Casablanca,"253 Av. Lalla Asmaa, Casablanca 20250, Morocco",33.5803979,-7.5429521
Atlanta Sanad - أطلنتا سند,AtlantaSanad,Casablanca,"1er étage, Appt, Lot 76, 2 Bd la Résistance, Berrchid, Morocco",33.2620366,-7.5775668
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"Ard Driss 4,Mag N° 4 (Près de la Gare ferroviaire)، P3009, Bouskoura 25100, Morocco",33.4584966,-7.6513673
Assurance FILALI,AXA,Rabat,"Route de Kénitra, Salé, Salé, Rte de Rabat, Salé, Morocco",34.059507,-6.8034174
Agence Adlouni AtlantaSanad,AtlantaSanad,Casablanca,"173 Bd Abou Chouaib Doukkali, Casablanca 20320, Morocco",33.567315,-7.586779
أتلانتا سند للتأمين طنجة,AtlantaSanad,Tangier,"1er étage, Appartement n°3، 14 Av. Moulay Ismail, Tanger 90060, Morocco",35.768125,-5.806568
AtlantaSanad Assurance,AtlantaSanad,Casablanca,"Av. Al Moujahid Al Ayachi, El Jadida, Morocco",33.2464977,-8.5239227
Axa Assurance,AXA,Rabat,"40 Av. Moulay Ismail, Rabat 10020, Morocco",34.0205091,-6.8270045
Axa Assurance rabat,AXA,Rabat,"25G3+6RG, Rabat, Morocco",34.0255526,-6.845413
Assurance Al Mandar Al Jamil ( AXA Sala Al Jadida) ),AXA,Rabat,"Residence MArwa 4 IMM . E Mag 3 AV Panoramique Sala AL Jadida, Salé, Morocco",33.9928959,-6.7340447
Axa assurance,AXA,Rabat,"14 Avenue Bin Al Ouidane، Rabat, Morocco",34.0062727,-6.8502367
Cabinet D'Assurances La Capitale S.A.R.L,AXA,Rabat,"241 Bis, Avenue Hassan Ii, Rabat 10060, Morocco",34.0140542,-6.8479689
Cabinet D'Assurances La Capitale S.A.R.L,RMA,Rabat,"241 Bis, Avenue Hassan Ii, Rabat 10060, Morocco",34.0140542,-6.8479689
"RMA Watanya, Assurances Fikri",RMA,Rabat,"26R9+7R3, Av. du 20 Août, Salé, Morocco",34.040635,-6.780446
Wafa Assurance - Bureau Direct SKHIRAT,Wafa assurance,Rabat,"Résidence ADDAHABIA IMM 7 APPT 8 N°2، 1 er ETAGE، Skhirat, Morocco",33.850078,-7.039948
RMA ASSURANCE RABAT - BUREAU DE GESTION DIRECTE,RMA,Rabat,"8 Rue Amman, Rabat 10000, Morocco",34.0208759,-6.8353594
MAMDA-MCMA,MAMDA,Rabat,"Av. Mohammed VI, Rabat 10020, Morocco",33.9990298,-6.8271995
Mutuelle Agricole Marocaine D'Assurances (M.A.M.D.A.),MAMDA,Rabat,"Av. Abou Inane, Rabat, Morocco",34.0172038,-6.8333062
Mamda-Mcma Ain ATIG,MAMDA,Rabat,"53 Av. Hassan II, AIN ATIQ, Morocco",33.8886538,-6.9707849
MAMDA_MCMA : Mutuelle Agricole Marocaine D'Assurance,MAMDA,Rabat,"idriss 1er, 325 Ave Moulay Ali Chrif, Témara 12000, Morocco",33.930586,-6.897138
MAMDA-MCMA Bureau Direct Al Manal CYM,MAMDA,Rabat,"RDC Imm, 1095 Av. Al Massira, Rabat 10120, Morocco",33.9726352,-6.8919522
Mamda Mcma Al Kamra,MAMDA,Rabat,"el kamra, Av. Al Kifah, Rabat 10000, Morocco",33.9909745,-6.8697022
MAMDA-MCMA Rabat Océan,MAMDA,Rabat,"imm Fouzia - Océan, 138 Av. Abdelkrim Al Khattabi, Rabat, Morocco",34.0236215,-6.8483841
MAMDA تعاضدية,MAMDA,Rabat,"X7V4+4R3, Av. Hassan II, Salé, Morocco",33.9927655,-6.7429441
Mamda Mcma Rabat Agdal,MAMDA,Rabat,"Angle Avenue Michlifen, Errachid, Imm N° 24, Rue Haroun Arrachid، Rabat, Morocco",33.9947762,-6.8505733
Mamda Mcma Centre Ville,MAMDA,Rabat,"14 abou inane, Av. Moulay Hassan, Rabat 10010, Morocco",34.0173903,-6.8329058
Mamda Mcma Sala El Jadida,MAMDA,Rabat,"angle rue mohammed, bel hassan et, Av. Hassan II, Sala Al Jadida 11100, Morocco",33.99403,-6.744472
Mamda Mcma Ain Aatiq,MAMDA,Rabat,"rdc residence amine, n27, ain aatiq, lot essaada, Rabat 12003, Morocco",33.90088,-6.97289
Mamda Mcma Hay Riad,MAMDA,Rabat,"magasin n1, immeuble annajah, Av. Al Araar, Rabat 10000, Morocco",33.9535459,-6.8736523
Mamda Re Rabat,MAMDA,Rabat,"Lamar Center Avenue Mohammed VI &, X59C+99R, Rue Aknoul, Rabat, Morocco",33.9684916,-6.8291204
MAMDA-MCMA Kenitra,MAMDA,Rabat,"RESIDENCE GOLD، 86 Avenue Moulay Abdelaziz, القنيطرة 14000, Morocco",34.2585963,-6.5904338
MAMDA - MCMA KENITRA BD 1,MAMDA,Rabat,"162 Av. Mohamed Diouri, Kénitra, Morocco",34.2546611,-6.5818908
Mamda Mcma Kenitra 2,MAMDA,Rabat,"rdc lot n86, avenue moulay abdelaziz, Kénitra 14020, Morocco",34.2586259,-6.5903902
Mamda Mcma Benslimane,MAMDA,Casablanca,"rdc lotissement sophal 20, Benslimane 13000, Morocco",33.6268325,-7.1315561
التعاضدية المركزية والتعاضدية الفلاحية، وكالة 2 مارس، مرس السلطان.,MAMDA,Casablanca,"H9FP+543, Av. 2 Mars, Casablanca 20250, Morocco",33.5728792,-7.6147004
MAMDA_MCMA : Mutuelle Agricole Marocaine D'Assurance,MAMDA,Casablanca,"Ang Boulevard Ba Hmad et Rue César Franck, Casablanca 20250, Morocco",33.5932068,-7.5884893
Mamda-Mcma Anasi,MAMDA,Casablanca,"HGV2+VHJ, Bd Mohamed Zefzaf, Casablanca, Morocco",33.59462,-7.4986008
التعاضدية الفلاحية والتعاضدية المركزية، وكالة البرنوصي.,MAMDA,Casablanca,"110, amal 3 boulevard abi dar ghaffarie, Casablanca 20610, Morocco",33.606936,-7.517066
MCMA MAMDA,MAMDA,Casablanca,"254, hay salama 3 20700, Av. Mohamed Bouziane, Casablanca 20670, Morocco",33.5631377,-7.5574292
التعاضدية الفلاحية والتعاضدية المركزية,MAMDA,Casablanca,"98 Bd Lahcen Ou Ider, Casablanca 20100, Morocco",33.5847277,-7.609426
MAMDA MCMA MAEM Mohammedia,MAMDA,Casablanca,"MJVC+M8C, P3313, Mohammédia, Morocco",33.6941801,-7.3792472
التعاضدية الفلاحية والتعاضدية المركزية,MAMDA,Casablanca,"GH1 IMM3 C9, Av. Abou Bakr el Kadiri, Casablanca 20520, Morocco",33.527005,-7.649622
Axa Assurance,AXA,Tangier,"41 Ave Mohammed V, Tangier 90000, Morocco",35.777706,-5.8062423
MAMDA/MCMA,MAMDA,Tangier,"41 Ave Mohammed V, Tangier 90000, Morocco",35.7788889,-5.8077966
Mamda Mcma Casa Abdelmoumen,MAMDA,Casablanca,"av des pléiades, Étage 2, Porte droite, Bd Abdelmoumen, Casablanca 20000, Morocco",33.5734164,-7.625727
Mamda Mcma Bouskoura,MAMDA,Casablanca,"rdc résidence jasmine gh 11 i5 m2 route, p3011, Casablanca 27182, Morocco",33.46637,-7.64587
MAMDA & MCMA BOURGOGNE,MAMDA,Casablanca,"Bd de Bourgogne, Casablanca 20250, Morocco",33.598148,-7.6440542
la marocaine vie,MAROCAINE VIE,Casablanca,"H9RC+HWQ, Bd Moulay Youssef, Casablanca 20250, Morocco",33.5914707,-7.6276279
Matu Assurance,MATU,Casablanca,"215 Bd Mohamed Zerktouni, Casablanca 20100, Morocco",33.5887327,-7.6340876
Matu Assurance,MATU,Casablanca,"DERB CHABAB -C- EL ALIA, 703 Bd Monastir, Mohammédia, Morocco",33.6894854,-7.3868094
Matu Assurance,MATU,Casablanca,"Av. Abdellah Senhaji, Casablanca 20320, Morocco",33.5659,-7.5891268
Matu Assurance,MATU,Casablanca,"DERB MARRAKECH BLOC 9, N° 74, Mohammédia, Morocco",33.6878542,-7.3917518
Matu Assurance,MATU,Casablanca,"ANGLE BD CHEFCHAOUNI ET RUE L, EGLISE JEAN D'ARC, Casablanca, Morocco",33.5563041,-7.5702924
Matu Assurance,MATU,Casablanca,"LOTISSEMENT ENNASR N° 3, Casablanca, Morocco",33.5875639,-7.5246474
Matu Assurance,MATU,Casablanca,"ET 266, N° 264 Bd Oued Tensift, Casablanca, Morocco",33.552965,-7.684208
Matu Assurance,MATU,Casablanca,"N° 283 Bd Moutana Ibn Harita, Casablanca 20250, Morocco",33.605572,-7.509629
Matu Assurance,MATU,Casablanca,"N° 72, HAY Rajaa, 2 Av. des Forces Auxiliaires, Casablanca 20670, Morocco",33.5744417,-7.5508498
Matu Assurance,MATU,Casablanca,"263 Bd de la Grande Ceinture, Casablanca 20670, Morocco",33.5828158,-7.5579054
Matu Assurance,MATU,Casablanca,"Bd Bouziane, Résidence FARHATINE N° 207 et 209 Salama 3, Casablanca 20670, Morocco",33.5631915,-7.5582776
Matu Assurance,MATU,Casablanca,"Av. Abou Bakr el Kadiri, Casablanca, Morocco",33.517742,-7.6538285
الملكية المغربية للتأمين,RMA,Casablanca,"Angle boulevard Kadi Tazi, lot Hassania، 1، 176 Bd de la Résistance, Mohammedia, Morocco",33.677041,-7.3960512
"RMA, Headquarters, Casablanca.",RMA,Casablanca,"Av. des FAR, Casablanca, Morocco",33.5970867,-7.6113102
Rma Capital,RMA,Casablanca,"H9WP+RVG, Av. des FAR, Casablanca 20100, Morocco",33.5970624,-7.6128092
RMA Assurance,RMA,Casablanca,"83, Av. de l'Arm?e Royale -, Casablanca 20000, Morocco",33.595981,-7.6119642
Centre Rma Service,RMA,Casablanca,"15 Rue Omar Slaoui، Dar-el-Beida 20670, Morocco",33.5883325,-7.6188292
RMA INTEGRITE ASSURANCES,RMA,Casablanca,"12 Résidence KOUTOUBIA Nassim, Casablanca 20190, Morocco",33.5247283,-7.6598773
RMA Assurance,RMA,Casablanca,"G9J2+XVP, Casablanca, Morocco",33.532471,-7.6477961
RMA LA FRATERNITE,RMA,Casablanca,"GCX6+FJ2 Rue Alkhalil, Rue 300 Hay Moulay Abdellah, Casablanca, Morocco",33.5486435,-7.5884752
RMA - MAROC ASSURANCES,RMA,Casablanca,"Angle Bd. 2 Mars et Bd. Al Qods Rés. Al Majd, Imm. E, Casablanca 20450, Morocco",33.5392245,-7.6007691
RMA Assurance,RMA,Casablanca,"83 Avenue des Forces Armées Royales, Casablanca 20250, Morocco",33.5731029,-7.5898116
RMA Assurance RASSURA,RMA,Casablanca,"HFH5+6FM, Av. Lalla Asmaa, Casablanca 20250, Morocco",33.5780932,-7.5413228
CENTRE MEDICAL RMA,RMA,Casablanca,"H9RF+H5P, Bd Hassan I, Casablanca 20250, Morocco",33.5914704,-7.6270326
RMA Assurance,RMA,Casablanca,"HFJG+H55, Casablanca, Morocco",33.5813848,-7.5245005
SAHAM Group,Saham,Casablanca,"216 Bd Mohamed Zerktouni, Casablanca 20100, Morocco",33.587924,-7.6326824
Saham Digital Factory,Saham,Casablanca,"117 Avenue Hassan II, et la, Rue d'Agadir, Casablanca 20250, Morocco",33.5873562,-7.6210346
Saham,Saham,Casablanca,"Résidence Andalous N° 1 Imm 7, Bouskoura, Morocco",33.4604831,-7.6460106
Saham Holding,Saham,Casablanca,"H8QJ+6R2, All. Des Erables, Casablanca, Morocco",33.5880052,-7.667989
Assurances saham,Saham,Casablanca,"G8CC+M7X, Casablanca, Morocco",33.5217494,-7.6792584
Wafa Assurance,Wafa assurance,Casablanca,"Bd de la Résistance, Mohammédia, Morocco",33.6902769,-7.3779205
WAFA ASSURANCE ABDELKADER SAHRAOUI,Wafa assurance,Casablanca,"74 Av. Abdelkader Essahraoui, Casablanca 20670, Morocco",33.5557661,-7.5454164
WAFA ASSURANCES,Wafa assurance,Casablanca,"JG57+J77 AL AZHAR, Casablanca, Morocco",33.6090338,-7.4868283
Assurances Porte D'anfa : Allianz Maroc,ALLIANZ,Casablanca,"41 Rue Mohamed Sediki, Casablanca 20250, Morocco",33.5931262,-7.6345051
California Insurance Agency - Allianz Morocco,ALLIANZ,Casablanca,"Bd El Qods, Casablanca, Morocco",33.5337605,-7.6122488
NADA Assurances,Wafa assurance,Casablanca,"Bd El Qods, Casablanca, Morocco",33.53372,-7.612797
Allianz,ALLIANZ,Casablanca,"Place Essalam Hay Essalam 2 GH 18. 2 résidence 5 N° 82, Casablanca, Morocco",33.5456752,-7.672937
